Vendor Name,General Ledger Number,PO Number,RGA #,PO Class,PO Date,PO Composer,Line No ,Item Number,Item Description,Vendor Catalog Number,"Manufacturer 
Catalog Number",Status,Delivery Date,Self Assessed,Requisition Number,GPO Ind,Commodity Code,Received Qty,Open Qty,Order Qty,UM,Order Price,Extended Amount,Tax,Extended Amount with Tax
OWENS & MINOR,007451063225,K281966,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  11:02: AM,PMM AutoPO processing login,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,2/27/2019  12:00:00 AM,,UH07N0000018216,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007455063225,K282002,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  12:02: PM,PMM AutoPO processing login,21,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,2/27/2019  12:00:00 AM,,UH11N0000018220,,03,10,0,10,EA,$14.9735 ,$149.7350 ,0,$149.7350 
OWENS & MINOR,002999713025,K282006,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  1:02: PM,PMM AutoPO processing login,3,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,2/27/2019  12:00:00 AM,,497780,,03,2,0,2,CS,$598.94 ,"$1,197.88 ",0,"$1,197.88 "
OWENS & MINOR,007455263225,K282007,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  1:02: PM,PMM AutoPO processing login,23,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,2/27/2019  12:00:00 AM,,UH11S0000018227,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007458663321,K282008,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  1:02: PM,PMM AutoPO processing login,2,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,2/27/2019  12:00:00 AM,,CVICU0000018226,N,27,400,0,400,EA,$1.7990 ,$719.60 ,0,$719.60 
OWENS & MINOR,007457063225,K282009,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  1:02: PM,PMM AutoPO processing login,24,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,2/27/2019  12:00:00 AM,,UHPHN0000018225,Y,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,007457263225,K282014,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  1:47: PM,PMM AutoPO processing login,36,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,2/27/2019  12:00:00 AM,,UHPHS0000018228,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,007452263225,K282019,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  1:47: PM,PMM AutoPO processing login,12,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,2/27/2019  12:00:00 AM,,UH08S0000018229,Y,27,35,0,35,EA,$16.4480 ,$575.68 ,0,$575.68 
OWENS & MINOR,007452263225,K282019,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  1:47: PM,PMM AutoPO processing login,40,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,2/27/2019  12:00:00 AM,,UH08S0000018229,,03,9,0,9,EA,$14.9735 ,$134.7615 ,0,$134.7615 
OWENS & MINOR,002999713025,K282038,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  2:02: PM,PMM AutoPO processing login,11,9293,CATHETER IV BDINSYTE BD AUTOGUARD 1IN 22GA LF S WINGED,0723382623,382623,Complete,2/27/2019  12:00:00 AM,,497805,,27,3,0,3,BX,$77.10 ,$231.30 ,0,$231.30 
OWENS & MINOR,002999713025,K282038,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  2:02: PM,PMM AutoPO processing login,2,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,2/27/2019  12:00:00 AM,,497805,Y,27,1,0,1,CS,$822.40 ,$822.40 ,0,$822.40 
OWENS & MINOR,007458063225,K282044,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  2:02: PM,PMM AutoPO processing login,16,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,2/27/2019  12:00:00 AM,,UHSIC0000018230,,03,6,0,6,EA,$14.9735 ,$89.8410 ,0,$89.8410 
OWENS & MINOR,007450163225,K282065,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  2:47: PM,PMM AutoPO processing login,18,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,2/27/2019  12:00:00 AM,,UH06S0000018231,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007450163225,K282065,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  2:47: PM,PMM AutoPO processing login,3,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,2/27/2019  12:00:00 AM,,UH06S0000018231,,03,20,0,20,EA,$14.9735 ,$299.47 ,0,$299.47 
OWENS & MINOR,002109763225,K282068,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  2:51: PM,Jose Wilmer Mota,2,37785,TRAY PORT DRSG CHNG - OUTPATIENT,4352YNDC2629,DYNDC2629,Complete,2/27/2019  2:51:52 PM,,MSSS0079140,N,03,40,0,40,EA,$5.6951 ,$227.8040 ,0,$227.8040 
OWENS & MINOR,002109763321,K282075,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  3:02: PM,PMM AutoPO processing login,1,9293,CATHETER IV BDINSYTE BD AUTOGUARD 1IN 22GA LF S WINGED,0723382623,382623,Complete,2/27/2019  12:00:00 AM,,MSSS0079061,,27,150,0,150,EA,$1.5420 ,$231.30 ,0,$231.30 
OWENS & MINOR,002109763225,K282075,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  3:02: PM,PMM AutoPO processing login,2,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,2/27/2019  12:00:00 AM,,MSSS0079061,,03,25,0,25,EA,$14.9735 ,$374.3375 ,0,$374.3375 
OWENS & MINOR,007902963225,K282077,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  3:02: PM,PMM AutoPO processing login,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,2/27/2019  12:00:00 AM,,MSSS0079141,Y,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,002208063225,K282089,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  3:47: PM,PMM AutoPO processing login,3,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,2/27/2019  12:00:00 AM,,MSSS0079152,Y,27,10,0,10,TB,$3.9535 ,$39.5350 ,0,$39.5350 
OWENS & MINOR,001108763225,K282090,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  3:47: PM,PMM AutoPO processing login,3,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,2/27/2019  12:00:00 AM,,MSSS0079148,Y,27,15,0,15,TB,$3.9535 ,$59.3025 ,0,$59.3025 
OWENS & MINOR,002110063225,K282126,,MEDICAL/SURGICAL SUPPLIES, 02/22/2019  4:47: PM,PMM AutoPO processing login,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,2/27/2019  12:00:00 AM,,MSSS0079166,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,007401563225,K282135,,MEDICAL/SURGICAL SUPPLIES, 02/24/2019  7:02: AM,PMM AutoPO processing login,6,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,3/1/2019  12:00:00 AM,,UHERD0000018234,Y,27,45,0,45,EA,$16.4480 ,$740.16 ,0,$740.16 
OWENS & MINOR,007458663225,K282137,,MEDICAL/SURGICAL SUPPLIES, 02/24/2019  11:47: AM,PMM AutoPO processing login,12,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,3/1/2019  12:00:00 AM,,CVICU0000018236,Y,27,25,0,25,EA,$16.4480 ,$411.20 ,0,$411.20 
OWENS & MINOR,007458663225,K282138,,MEDICAL/SURGICAL SUPPLIES, 02/24/2019  11:47: AM,PMM AutoPO processing login,5,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/1/2019  12:00:00 AM,,CVICU0000018236,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007452063225,K282145,,MEDICAL/SURGICAL SUPPLIES, 02/24/2019  2:47: PM,PMM AutoPO processing login,1,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,3/1/2019  12:00:00 AM,,UH08N0000018242,Y,27,21,0,21,EA,$16.4480 ,$345.4080 ,0,$345.4080 
OWENS & MINOR,007458463225,K282150,,MEDICAL/SURGICAL SUPPLIES, 02/24/2019  2:47: PM,PMM AutoPO processing login,17,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,3/1/2019  12:00:00 AM,,UHMIC0000018249,,03,10,0,10,EA,$14.9735 ,$149.7350 ,0,$149.7350 
OWENS & MINOR,007452263225,K282157,,MEDICAL/SURGICAL SUPPLIES, 02/24/2019  2:47: PM,PMM AutoPO processing login,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/1/2019  12:00:00 AM,,UH08S0000018243,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007303563225,K282164,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  8:18: AM,Janet Caliendo,27,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,3/2/2019  8:18:27 AM,,02252019,Y,27,40,0,40,EA,$16.4480 ,$657.92 ,0,$657.92 
OWENS & MINOR,007303563225,K282164,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  8:18: AM,Janet Caliendo,32,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  8:18:27 AM,,02252019,Y,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,007705663225,K282169,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  8:41: AM,Sandra Veiga,13,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  8:41:45 AM,,MANUAL,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007458463225,K282174,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  8:47: AM,PMM AutoPO processing login,17,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,3/2/2019  12:00:00 AM,,UHMIC0000018254,,03,12,0,12,EA,$14.9735 ,$179.6820 ,0,$179.6820 
OWENS & MINOR,002158563225,K282179,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  9:02: AM,PMM AutoPO processing login,11,37785,TRAY PORT DRSG CHNG - OUTPATIENT,4352YNDC2629,DYNDC2629,Complete,3/2/2019  12:00:00 AM,,MSSS0079221,N,03,40,0,40,EA,$5.6951 ,$227.8040 ,0,$227.8040 
OWENS & MINOR,002158563321,K282179,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  9:02: AM,PMM AutoPO processing login,14,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,3/2/2019  12:00:00 AM,,MSSS0079221,N,27,200,0,200,EA,$1.7990 ,$359.80 ,0,$359.80 
OWENS & MINOR,002158563225,K282179,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  9:02: AM,PMM AutoPO processing login,3,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,MSSS0079213,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,002158563225,K282179,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  9:02: AM,PMM AutoPO processing login,5,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,3/2/2019  12:00:00 AM,,MSSS0079203,,03,10,0,10,EA,$14.9735 ,$149.7350 ,0,$149.7350 
OWENS & MINOR,007905063225,K282181,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  9:02: AM,PMM AutoPO processing login,6,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,UH0MM0000018255,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007452063225,K282189,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  9:47: AM,PMM AutoPO processing login,12,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,3/2/2019  12:00:00 AM,,UH08N0000018256,Y,27,30,0,30,EA,$16.4480 ,$493.44 ,0,$493.44 
OWENS & MINOR,007452063225,K282190,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  9:47: AM,PMM AutoPO processing login,6,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,UH08N0000018256,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,007455063225,K282198,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  10:02: AM,PMM AutoPO processing login,29,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,UH11N0000018257,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,001401063321,K282206,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  10:47: AM,PMM AutoPO processing login,19,9293,CATHETER IV BDINSYTE BD AUTOGUARD 1IN 22GA LF S WINGED,0723382623,382623,Complete,3/2/2019  12:00:00 AM,,BPSUR0000018265,,27,2,0,2,BX,$77.10 ,$154.20 ,0,$154.20 
OWENS & MINOR,001401063321,K282206,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  10:47: AM,PMM AutoPO processing login,21,9292,CATHETER IV BD INSYTE BD AUTOGUARD 1IN 20GA LF S,0723382633,382633,Complete,3/2/2019  12:00:00 AM,,BPSUR0000018265,,27,1,0,1,BX,$77.10 ,$77.10 ,0,$77.10 
OWENS & MINOR,007701663225,K282210,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  10:47: AM,PMM AutoPO processing login,11,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,3/2/2019  12:00:00 AM,,MSSS0079257,Y,02,1,0,1,BX,$77.10 ,$77.10 ,0,$77.10 
OWENS & MINOR,007701663225,K282210,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  10:47: AM,PMM AutoPO processing login,14,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,MSSS0079257,Y,27,8,0,8,TB,$3.9535 ,$31.6280 ,0,$31.6280 
OWENS & MINOR,001108763225,K282219,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  11:02: AM,PMM AutoPO processing login,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,BPCL20000018275,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,007304063225,K282225,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  11:02: AM,PMM AutoPO processing login,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,MSSS0079274,Y,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,007458663225,K282226,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  11:02: AM,PMM AutoPO processing login,9,30614,APPLICATOR  CHLORAPREP 10.5 ML 2%,0723260715,260715,Complete,3/2/2019  12:00:00 AM,,CVICU0000018285,Y,27,7,0,7,EA,$3.3044 ,$23.1308 ,0,$23.1308 
OWENS & MINOR,007458063225,K282228,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  11:02: AM,PMM AutoPO processing login,10,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,UHSIC0000018268,Y,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,001401563225,K282229,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  11:02: AM,PMM AutoPO processing login,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,BPER20000018269,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007455263225,K282259,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  11:47: AM,PMM AutoPO processing login,36,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,UH11S0000018290,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007301063225,K282262,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  11:57: AM,Jose Wilmer Mota,12,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,3/2/2019  11:57:52 AM,,MSSS0079275,,03,2,0,2,CS,$598.94 ,"$1,197.88 ",0,"$1,197.88 "
OWENS & MINOR,007459263225,K282270,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  12:02: PM,PMM AutoPO processing login,13,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,UH07V0000018294,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007456263225,K282271,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  12:02: PM,PMM AutoPO processing login,25,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,UH09N0000018293,Y,27,8,0,8,TB,$3.9535 ,$31.6280 ,0,$31.6280 
OWENS & MINOR,007302563225,K282286,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  12:30: PM,Zonnie O. Brown,5,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:30:53 PM,,MANUAL,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007208063225,K282318,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  1:02: PM,PMM AutoPO processing login,3,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,3/2/2019  12:00:00 AM,,MSSS0079333,Y,02,1,0,1,BX,$77.10 ,$77.10 ,0,$77.10 
OWENS & MINOR,007208063225,K282318,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  1:02: PM,PMM AutoPO processing login,5,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,MSSS0079333,Y,27,2,0,2,CS,$47.4422 ,$94.8844 ,0,$94.8844 
OWENS & MINOR,002401063225,K282319,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  1:02: PM,PMM AutoPO processing login,5,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,498115,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007401063225,K282350,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  1:47: PM,PMM AutoPO processing login,36,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,MSSS0079256,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007450263225,K282353,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  1:47: PM,PMM AutoPO processing login,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,UH06N0000018296,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007457263225,K282354,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  1:47: PM,PMM AutoPO processing login,16,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,3/2/2019  12:00:00 AM,,UHPHS0000018297,,03,14,0,14,EA,$14.9735 ,$209.6290 ,0,$209.6290 
OWENS & MINOR,007457263225,K282354,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  1:47: PM,PMM AutoPO processing login,35,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,UHPHS0000018297,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,002999713025,K282386,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  2:47: PM,PMM AutoPO processing login,6,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,3/2/2019  12:00:00 AM,,498146,Y,02,2,0,2,BX,$77.10 ,$154.20 ,0,$154.20 
OWENS & MINOR,007457063225,K282389,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  2:47: PM,PMM AutoPO processing login,1,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,3/2/2019  12:00:00 AM,,UHPHN0000018300,,03,6,0,6,EA,$14.9735 ,$89.8410 ,0,$89.8410 
OWENS & MINOR,007457063225,K282389,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  2:47: PM,PMM AutoPO processing login,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,UHPHN0000018300,Y,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,007452263321,K282390,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  2:47: PM,PMM AutoPO processing login,1,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,3/2/2019  12:00:00 AM,,UH08S0000018301,N,27,200,0,200,EA,$1.7990 ,$359.80 ,0,$359.80 
OWENS & MINOR,007452263225,K282390,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  2:47: PM,PMM AutoPO processing login,17,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  12:00:00 AM,,UH08S0000018301,Y,27,10,0,10,TB,$3.9535 ,$39.5350 ,0,$39.5350 
OWENS & MINOR,002401063225,K282440,,MEDICAL/SURGICAL SUPPLIES, 02/25/2019  3:41: PM,Janet Caliendo,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/2/2019  3:41:43 PM,,498145,Y,27,24,0,24,TB,$3.9535 ,$94.8840 ,0,$94.8840 
OWENS & MINOR,001102563225,K282510,,MEDICAL/SURGICAL SUPPLIES, 02/26/2019  7:02: AM,PMM AutoPO processing login,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/3/2019  12:00:00 AM,,MSSS0079417,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007304063225,K282527,,MEDICAL/SURGICAL SUPPLIES, 02/26/2019  9:02: AM,PMM AutoPO processing login,6,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/3/2019  12:00:00 AM,,MSSS0079449,Y,27,10,0,10,TB,$3.9535 ,$39.5350 ,0,$39.5350 
OWENS & MINOR,007458463225,K282530,,MEDICAL/SURGICAL SUPPLIES, 02/26/2019  9:02: AM,PMM AutoPO processing login,10,30614,APPLICATOR  CHLORAPREP 10.5 ML 2%,0723260715,260715,Complete,3/3/2019  12:00:00 AM,,UHMIC0000018306,Y,27,13,0,13,EA,$3.3044 ,$42.9572 ,0,$42.9572 
OWENS & MINOR,007458463225,K282530,,MEDICAL/SURGICAL SUPPLIES, 02/26/2019  9:02: AM,PMM AutoPO processing login,18,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,3/3/2019  12:00:00 AM,,UHMIC0000018306,Y,02,9,0,9,PR,$1.5420 ,$13.8780 ,0,$13.8780 
OWENS & MINOR,007458463225,K282530,,MEDICAL/SURGICAL SUPPLIES, 02/26/2019  9:02: AM,PMM AutoPO processing login,23,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,3/3/2019  12:00:00 AM,,UHMIC0000018306,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,002211063321,K282538,,MEDICAL/SURGICAL SUPPLIES, 02/26/2019  9:47: AM,PMM AutoPO processing login,6,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,3/3/2019  12:00:00 AM,,MSSS0079327,N,27,"1,000",0,"1,000",EA,$1.7990 ,"$1,799.00 ",0,"$1,799.00 "
